"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","ES","Spain",1515.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","FI","Finland",653.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","FR","France",4519.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","HR","Croatia",191.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","HU","Hungary",1526.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","IE","Ireland",346.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","IS","Iceland",37.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","IT","Italy",6777.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","LT","Lithuania",175.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","LU","Luxembourg",84.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","LV","Latvia",144.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","MT","Malta",39.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","NL","Netherlands",1270.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","NO","Norway",594.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","PL","Poland",1182.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","PT","Portugal",961.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","RO","Romania",209.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","SE","Sweden",1625.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","SI","Slovenia",205.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","S - susceptible isolates","N","2021","SK","Slovakia",332.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","AT","Austria",880.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","BE","Belgium",712.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","BG","Bulgaria",190.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","CY","Cyprus",139.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","CZ","Czechia",762.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","DE","Germany",4930.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","DK","Denmark",647.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","EE","Estonia",85.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","EL","Greece",678.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","ES","Spain",1516.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","FI","Finland",653.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","FR","France",4524.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","HR","Croatia",198.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","HU","Hungary",1556.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","IE","Ireland",347.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","IS","Iceland",37.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","IT","Italy",6878.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","LT","Lithuania",183.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","LU","Luxembourg",84.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","LV","Latvia",160.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","MT","Malta",39.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","NL","Netherlands",1270.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","NO","Norway",594.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","PL","Poland",1236.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","PT","Portugal",966.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","RO","Romania",215.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","SE","Sweden",1626.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","SI","Slovenia",205.000000000,""
"Antimicrobial resistance","Enterococcus faecalis|Vancomycin","Total tested isolates","N","2021","SK","Slovakia",334.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","AT","Austria",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","BE","Belgium",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","DE","Germany",6.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","EL","Greece",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","ES","Spain",11.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","FR","France",6.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","IT","Italy",20.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","NL","Netherlands",5.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","NO","Norway",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","PL","Poland",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","PT","Portugal",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","RO","Romania",4.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2021","SK","Slovakia",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","AT","Austria",627.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","BE","Belgium",443.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","BG","Bulgaria",148.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","CY","Cyprus",75.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","CZ","Czechia",559.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","DE","Germany",3783.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","DK","Denmark",741.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","EE","Estonia",55.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","EL","Greece",889.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","ES","Spain",764.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","FI","Finland",157.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","FR","France",1078.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","HR","Croatia",107.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","HU","Hungary",637.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","IE","Ireland",565.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","IS","Iceland",11.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","IT","Italy",4248.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","LT","Lithuania",211.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","LU","Luxembourg",50.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","LV","Latvia",108.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","MT","Malta",36.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","NL","Netherlands",1166.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","NO","Norway",164.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","PL","Poland",821.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","PT","Portugal",322.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","RO","Romania",170.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","SE","Sweden",663.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","SI","Slovenia",203.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates","N","2021","SK","Slovakia",183.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","AT","Austria",89.571428570,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","BE","Belgium",88.777555110,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","CY","Cyprus",89.285714280,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","CZ","Czechia",96.545768560,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","DE","Germany",93.269230760,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","DK","Denmark",92.857142850,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","EE","Estonia",88.709677410,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","EL","Greece",96.108108100,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","ES","Spain",86.230248300,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","FI","Finland",83.068783060,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","FR","France",76.890156910,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","HR","Croatia",94.690265480,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","HU","Hungary",98.302469130,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","IE","Ireland",94.798657710,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","IS","Iceland",-,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","IT","Italy",89.714889120,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","LT","Lithuania",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","LU","Luxembourg",86.206896550,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","LV","Latvia",96.428571420,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","MT","Malta",94.736842100,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","NL","Netherlands",91.811023620,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","NO","Norway",75.229357790,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","PL","Poland",97.159763310,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","PT","Portugal",86.096256680,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","RO","Romania",91.397849460,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","SE","Sweden",83.924050630,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","SI","Slovenia",92.694063920,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","R - resistant isolates, percentage  ","%","2021","SK","Slovakia",97.860962560,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","AT","Austria",70.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","BE","Belgium",55.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","CY","Cyprus",9.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","CZ","Czechia",20.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","DE","Germany",267.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","DK","Denmark",57.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","EE","Estonia",7.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","EL","Greece",34.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","ES","Spain",111.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","FI","Finland",32.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","FR","France",318.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","HR","Croatia",6.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","HU","Hungary",11.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","IE","Ireland",31.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","IS","Iceland",7.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","IT","Italy",467.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","LU","Luxembourg",8.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","LV","Latvia",4.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","MT","Malta",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","NL","Netherlands",99.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","NO","Norway",53.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","PL","Poland",23.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","PT","Portugal",51.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","RO","Romania",12.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","SE","Sweden",127.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","SI","Slovenia",16.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","S - susceptible isolates","N","2021","SK","Slovakia",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","AT","Austria",700.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","BE","Belgium",499.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","BG","Bulgaria",148.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","CY","Cyprus",84.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","CZ","Czechia",579.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","DE","Germany",4056.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","DK","Denmark",798.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","EE","Estonia",62.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","EL","Greece",925.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","ES","Spain",886.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","FI","Finland",189.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","FR","France",1402.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","HR","Croatia",113.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","HU","Hungary",648.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","IE","Ireland",596.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","IS","Iceland",18.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","IT","Italy",4735.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","LT","Lithuania",211.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","LU","Luxembourg",58.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","LV","Latvia",112.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","MT","Malta",38.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","NL","Netherlands",1270.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","NO","Norway",218.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","PL","Poland",845.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","PT","Portugal",374.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","RO","Romania",186.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","SE","Sweden",790.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","SI","Slovenia",219.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","Total tested isolates","N","2021","SK","Slovakia",187.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","AT","Austria",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","BE","Belgium",82.254078100,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","CY","Cyprus",94.047619040,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","CZ","Czechia",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","DE","Germany",99.970710270,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","DK","Denmark",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","EE","Estonia",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","EL","Greece",30.929626410,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","ES","Spain",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","FI","Finland",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","FR","France",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","HR","Croatia",99.015748030,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","HU","Hungary",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","IE","Ireland",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","IS","Iceland",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","IT","Italy",98.256893840,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","LT","Lithuania",99.460188930,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","LU","Luxembourg",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","LV","Latvia",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","MT","Malta",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","NL","Netherlands",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","NO","Norway",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","PL","Poland",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","PT","Portugal",97.760079640,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","RO","Romania",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","SE","Sweden",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","SI","Slovenia",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness age","%","2021","SK","Slovakia",100.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness gender","%","2021","AT","Austria",99.566787000,""
"Antimicrobial resistance","Enterococcus faecium|Data quality","Completeness gender","%","2021","BE","Belgium",87.592684130,""
