HealthTopic;Population;Indicator;Unit;Time;RegionCode;RegionName;NumValue;TxtValue
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;R - resistant isolates, percentage  ;%;2021;RO;Romania;37,26415094;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;R - resistant isolates, percentage  ;%;2021;SE;Sweden;6,67903525;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;R - resistant isolates, percentage  ;%;2021;SI;Slovenia;19,3877551;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;52,61538461;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;AT;Austria;255;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;BE;Belgium;351;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;BG;Bulgaria;190;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;CY;Cyprus;138;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;CZ;Czechia;762;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;DE;Germany;2670;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;DK;Denmark;0;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;EE;Estonia;73;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;EL;Greece;517;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;ES;Spain;1339;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;FI;Finland;0;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;FR;France;0;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;HR;Croatia;195;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;HU;Hungary;1561;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;IE;Ireland;260;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;IS;Iceland;37;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;IT;Italy;3018;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;LT;Lithuania;94;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;LU;Luxembourg;84;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;LV;Latvia;153;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;MT;Malta;38;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;NL;Netherlands;641;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;NO;Norway;159;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;PL;Poland;1153;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;PT;Portugal;802;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;RO;Romania;212;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;SE;Sweden;1078;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;SI;Slovenia;196;
Antimicrobial resistance;Enterococcus faecalis|High-level gentamicin;Total tested isolates;N;2021;SK;Slovakia;325;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;AT;Austria;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;BE;Belgium;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;BG;Bulgaria;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;CY;Cyprus;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;CZ;Czechia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;DE;Germany;1;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;DK;Denmark;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;EE;Estonia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;EL;Greece;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;ES;Spain;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;FI;Finland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;FR;France;3;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;HR;Croatia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;HU;Hungary;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;IE;Ireland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;IS;Iceland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;IT;Italy;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;LV;Latvia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;MT;Malta;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;NL;Netherlands;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;NO;Norway;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;PL;Poland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;PT;Portugal;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;RO;Romania;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;SE;Sweden;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;SI;Slovenia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;I - 'susceptible, increased exposure' isolates ;N;2021;SK;Slovakia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;AT;Austria;4;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;BE;Belgium;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;BG;Bulgaria;1;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;CY;Cyprus;5;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;CZ;Czechia;5;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;DE;Germany;4;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;DK;Denmark;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;EE;Estonia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;EL;Greece;22;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;ES;Spain;1;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;FI;Finland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;FR;France;2;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;HR;Croatia;7;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;HU;Hungary;30;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;IE;Ireland;1;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;IS;Iceland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;IT;Italy;101;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;LT;Lithuania;8;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;LV;Latvia;16;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;MT;Malta;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;NL;Netherlands;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;NO;Norway;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;PL;Poland;54;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;PT;Portugal;5;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;RO;Romania;6;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;SE;Sweden;1;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;SI;Slovenia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates;N;2021;SK;Slovakia;2;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;AT;Austria;0,45454545;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;BE;Belgium;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;BG;Bulgaria;0,52631578;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;CY;Cyprus;3,5971223;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;CZ;Czechia;0,65616797;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;DE;Germany;0,0811359;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;DK;Denmark;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;EE;Estonia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;EL;Greece;3,24483775;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;ES;Spain;0,06596306;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;FI;Finland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;FR;France;0,04420866;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;HR;Croatia;3,53535353;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;HU;Hungary;1,92802056;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;IE;Ireland;0,28818443;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;IS;Iceland;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;IT;Italy;1,46845013;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;LT;Lithuania;4,37158469;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;LU;Luxembourg;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;LV;Latvia;10;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;MT;Malta;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;NL;Netherlands;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;NO;Norway;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;PL;Poland;4,36893203;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;PT;Portugal;0,51759834;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;RO;Romania;2,79069767;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;SE;Sweden;0,06150061;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;SI;Slovenia;0;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;R - resistant isolates, percentage  ;%;2021;SK;Slovakia;0,59880239;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;AT;Austria;876;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;BE;Belgium;712;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;BG;Bulgaria;189;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;CY;Cyprus;134;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;CZ;Czechia;757;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;DE;Germany;4925;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;DK;Denmark;647;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;EE;Estonia;85;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;EL;Greece;656;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;ES;Spain;1515;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;FI;Finland;653;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;FR;France;4519;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;HR;Croatia;191;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;HU;Hungary;1526;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;IE;Ireland;346;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;IS;Iceland;37;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;IT;Italy;6777;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;LT;Lithuania;175;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;LU;Luxembourg;84;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;LV;Latvia;144;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;MT;Malta;39;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;NL;Netherlands;1270;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;NO;Norway;594;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;PL;Poland;1182;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;PT;Portugal;961;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;RO;Romania;209;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;SE;Sweden;1625;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;SI;Slovenia;205;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;S - susceptible isolates;N;2021;SK;Slovakia;332;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;AT;Austria;880;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;BE;Belgium;712;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;BG;Bulgaria;190;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;CY;Cyprus;139;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;CZ;Czechia;762;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;DE;Germany;4930;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;DK;Denmark;647;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;EE;Estonia;85;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;EL;Greece;678;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;ES;Spain;1516;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;FI;Finland;653;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;FR;France;4524;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;HR;Croatia;198;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;HU;Hungary;1556;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;IE;Ireland;347;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;IS;Iceland;37;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;IT;Italy;6878;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;LT;Lithuania;183;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;LU;Luxembourg;84;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;LV;Latvia;160;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;MT;Malta;39;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;NL;Netherlands;1270;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;NO;Norway;594;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;PL;Poland;1236;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;PT;Portugal;966;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;RO;Romania;215;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;SE;Sweden;1626;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;SI;Slovenia;205;
Antimicrobial resistance;Enterococcus faecalis|Vancomycin;Total tested isolates;N;2021;SK;Slovakia;334;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;AT;Austria;3;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;BE;Belgium;1;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;BG;Bulgaria;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;CY;Cyprus;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;CZ;Czechia;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;DE;Germany;6;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;DK;Denmark;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;EE;Estonia;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;EL;Greece;2;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;ES;Spain;11;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;FI;Finland;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;FR;France;6;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;HR;Croatia;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;HU;Hungary;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IE;Ireland;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IS;Iceland;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;IT;Italy;20;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LT;Lithuania;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LU;Luxembourg;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;LV;Latvia;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;MT;Malta;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;NL;Netherlands;5;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;NO;Norway;1;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;PL;Poland;1;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;PT;Portugal;1;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;RO;Romania;4;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SE;Sweden;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SI;Slovenia;0;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;I - 'susceptible, increased exposure' isolates ;N;2021;SK;Slovakia;1;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;AT;Austria;627;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;BE;Belgium;443;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;BG;Bulgaria;148;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;CY;Cyprus;75;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;CZ;Czechia;559;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;DE;Germany;3783;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;DK;Denmark;741;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;EE;Estonia;55;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;EL;Greece;889;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;ES;Spain;764;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;FI;Finland;157;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;FR;France;1078;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;HR;Croatia;107;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;HU;Hungary;637;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;IE;Ireland;565;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;IS;Iceland;11;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;IT;Italy;4248;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;LT;Lithuania;211;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;LU;Luxembourg;50;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;LV;Latvia;108;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;MT;Malta;36;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;NL;Netherlands;1166;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;NO;Norway;164;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;PL;Poland;821;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;PT;Portugal;322;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;RO;Romania;170;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;SE;Sweden;663;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;SI;Slovenia;203;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates;N;2021;SK;Slovakia;183;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;AT;Austria;89,57142857;
Antimicrobial resistance;Enterococcus faecium|Aminopenicillins;R - resistant isolates, percentage  ;%;2021;BE;Belgium;88,77755511;
